,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
10973,0.5665267100097233,5.763016796897876,0.5332391220468147,0.8459645611482447,0.6669178598342125,0.4828150572831424,3.0
10974,0.5275172177288842,6.372396392257597,0.7340521050297893,0.6790931505333676,0.5491864831038799,0.35244979919678715,5.0
10975,0.6568556665895706,5.469208030482811,0.4539536359393899,0.8910253062721663,0.7324163801187871,0.6191860465116279,3.0
10976,0.7303341172360235,4.836937920461975,0.7385390355982501,0.6742107184683486,0.8758434547908233,0.6331707317073171,0.0
10977,0.6164811871175696,5.302559204528265,0.44327495704069225,0.8963856940294019,0.7106312292358804,0.57223113964687,2.0
10978,0.512171501737069,6.480089188434885,0.6784572923366129,0.7346398454176521,0.5597063269272295,0.3490438998114732,5.0
10979,0.6320008649092872,5.142081932089963,0.4212637969689548,0.9069381529979315,0.7097938144329897,0.523972602739726,2.0
10980,0.5637932924155719,6.053777430408136,0.6628436587135357,0.748757827407002,0.6339339339339339,0.41110029211295035,4.0
10981,0.6034600386523238,5.9690019703440065,0.5727921952484817,0.8197006167268787,0.6779310344827586,0.44439421338155516,4.0
10982,0.703465579067082,5.167141186712075,0.7890432023590865,0.6143377123463264,0.8313648293963255,0.6033333333333334,0.0
10983,0.5482362930383162,6.408479013645963,0.7137607715108356,0.7003895780579953,0.5704099821746881,0.3628632175761871,5.0
